model_name,fact_id,relation,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
smollm2_360m_base,capital:0,capital,raw_question,22,375.34393310546875,39.86859130859375,0.33193573355674744
smollm2_360m_base,capital:0,capital,raw_question,23,415.1598815917969,57.6970329284668,0.30571144819259644
smollm2_360m_base,capital:0,capital,raw_question,24,500.3968200683594,58.34636688232422,0.333723247051239
smollm2_360m_base,capital:0,capital,raw_question,25,570.4907836914062,41.157222747802734,0.3218947947025299
smollm2_360m_base,capital:0,capital,raw_question,26,677.806640625,93.32965850830078,0.31213098764419556
smollm2_360m_base,capital:0,capital,raw_question,27,818.1871948242188,114.73535919189453,0.30994105339050293
smollm2_360m_base,capital:0,capital,raw_question,28,931.1078491210938,75.25563049316406,0.31378257274627686
smollm2_360m_base,capital:0,capital,raw_question,29,1107.201416015625,97.84793853759766,0.3627552092075348
smollm2_360m_base,capital:0,capital,raw_question,30,1233.588623046875,98.35637664794922,0.40498772263526917
smollm2_360m_base,capital:0,capital,raw_question,31,61.306114196777344,114.16301727294922,0.6253307461738586
smollm2_360m_base,capital:0,capital,declarative,0,56.90160369873047,4.7771172523498535,0.07362613826990128
smollm2_360m_base,capital:0,capital,declarative,1,83.1126937866211,16.989168167114258,0.10469968616962433
smollm2_360m_base,capital:0,capital,declarative,2,93.57164001464844,13.974180221557617,0.12861233949661255
smollm2_360m_base,capital:0,capital,declarative,3,89.52574920654297,18.71953010559082,0.1452980786561966
smollm2_360m_base,capital:0,capital,declarative,4,109.64613342285156,20.97413444519043,0.1614602655172348
smollm2_360m_base,capital:0,capital,declarative,5,123.4120101928711,19.97779083251953,0.15831223130226135
smollm2_360m_base,capital:0,capital,declarative,6,134.65489196777344,12.577715873718262,0.1601504534482956
smollm2_360m_base,capital:0,capital,declarative,7,151.08688354492188,25.220983505249023,0.18150873482227325
smollm2_360m_base,capital:0,capital,declarative,8,166.2554168701172,29.771806716918945,0.22004489600658417
smollm2_360m_base,capital:0,capital,declarative,9,172.91290283203125,17.502424240112305,0.2020626962184906
smollm2_360m_base,capital:0,capital,declarative,10,173.79945373535156,12.076167106628418,0.17675450444221497
smollm2_360m_base,capital:0,capital,declarative,11,183.75820922851562,10.403481483459473,0.17569759488105774
smollm2_360m_base,capital:0,capital,declarative,12,185.40895080566406,17.728551864624023,0.18468214571475983
smollm2_360m_base,capital:0,capital,declarative,13,183.96974182128906,22.60100746154785,0.17951571941375732
smollm2_360m_base,capital:0,capital,declarative,14,203.20562744140625,44.668067932128906,0.20602186024188995
smollm2_360m_base,capital:0,capital,declarative,15,233.2793731689453,39.445960998535156,0.22071361541748047
smollm2_360m_base,capital:0,capital,declarative,16,252.65919494628906,34.719383239746094,0.2195231020450592
smollm2_360m_base,capital:0,capital,declarative,17,261.87445068359375,31.160858154296875,0.21901075541973114
smollm2_360m_base,capital:0,capital,declarative,18,249.7967071533203,40.35790252685547,0.21112534403800964
smollm2_360m_base,capital:0,capital,declarative,19,267.4483947753906,26.222270965576172,0.22503714263439178
smollm2_360m_base,capital:0,capital,declarative,20,283.3722839355469,23.945655822753906,0.24396391212940216
smollm2_360m_base,capital:0,capital,declarative,21,338.010986328125,39.055992126464844,0.260525643825531
smollm2_360m_base,capital:0,capital,declarative,22,375.232177734375,41.805503845214844,0.3542903959751129
smollm2_360m_base,capital:0,capital,declarative,23,429.3247985839844,82.27217864990234,0.3228217363357544
smollm2_360m_base,capital:0,capital,declarative,24,521.4816284179688,62.35565185546875,0.32816725969314575
smollm2_360m_base,capital:0,capital,declarative,25,590.5950927734375,50.73027038574219,0.33378857374191284
smollm2_360m_base,capital:0,capital,declarative,26,698.6737670898438,148.07496643066406,0.3473736047744751
smollm2_360m_base,capital:0,capital,declarative,27,876.5869140625,149.2571258544922,0.3856367766857147
smollm2_360m_base,capital:0,capital,declarative,28,990.7501831054688,73.15147399902344,0.43733757734298706
smollm2_360m_base,capital:0,capital,declarative,29,1139.785888671875,62.70939254760742,0.5260332822799683
smollm2_360m_base,capital:0,capital,declarative,30,1230.3194580078125,66.27882385253906,0.5552265644073486
smollm2_360m_base,capital:0,capital,declarative,31,56.454307556152344,118.84880828857422,0.6681548357009888
smollm2_360m_base,capital:0,capital,qa,0,53.55169677734375,4.662294387817383,0.0751124918460846
smollm2_360m_base,capital:0,capital,qa,1,70.81587982177734,16.393966674804688,0.13183903694152832
smollm2_360m_base,capital:0,capital,qa,2,86.49431610107422,15.433234214782715,0.1427713930606842
smollm2_360m_base,capital:0,capital,qa,3,102.54218292236328,14.832320213317871,0.16655337810516357
smollm2_360m_base,capital:0,capital,qa,4,108.300048828125,18.145755767822266,0.1802770346403122
smollm2_360m_base,capital:0,capital,qa,5,118.0700454711914,18.516420364379883,0.17265023291110992
smollm2_360m_base,capital:0,capital,qa,6,150.9745635986328,39.33222961425781,0.19750437140464783
smollm2_360m_base,capital:0,capital,qa,7,162.815673828125,26.047809600830078,0.2070903331041336
smollm2_360m_base,capital:0,capital,qa,8,163.1787109375,20.691312789916992,0.209237739443779
smollm2_360m_base,capital:0,capital,qa,9,174.60629272460938,26.413843154907227,0.20486116409301758
smollm2_360m_base,capital:0,capital,qa,10,171.16738891601562,17.01451873779297,0.18238449096679688
smollm2_360m_base,capital:0,capital,qa,11,175.74559020996094,16.94913101196289,0.19699493050575256
smollm2_360m_base,capital:0,capital,qa,12,188.02320861816406,28.471744537353516,0.2031450718641281
smollm2_360m_base,capital:0,capital,qa,13,192.68365478515625,19.283214569091797,0.19562001526355743
smollm2_360m_base,capital:0,capital,qa,14,199.23057556152344,28.898361206054688,0.1975802779197693
smollm2_360m_base,capital:0,capital,qa,15,221.591796875,40.400169372558594,0.2100682258605957
smollm2_360m_base,capital:0,capital,qa,16,242.87982177734375,37.54583740234375,0.2174692153930664
smollm2_360m_base,capital:0,capital,qa,17,255.06549072265625,25.311967849731445,0.2167859524488449
smollm2_360m_base,capital:0,capital,qa,18,251.79550170898438,36.62508773803711,0.2188599854707718
smollm2_360m_base,capital:0,capital,qa,19,262.90936279296875,34.579498291015625,0.2294636070728302
smollm2_360m_base,capital:0,capital,qa,20,273.37799072265625,34.452693939208984,0.2532418370246887
smollm2_360m_base,capital:0,capital,qa,21,333.3291015625,52.92194366455078,0.2756063938140869
smollm2_360m_base,capital:0,capital,qa,22,371.05682373046875,49.131038665771484,0.3837137818336487
smollm2_360m_base,capital:0,capital,qa,23,440.38055419921875,116.80647277832031,0.33629846572875977
smollm2_360m_base,capital:0,capital,qa,24,535.1705322265625,76.3479232788086,0.3527587354183197
smollm2_360m_base,capital:0,capital,qa,25,617.468994140625,58.214942932128906,0.35848063230514526
smollm2_360m_base,capital:0,capital,qa,26,717.7861938476562,150.99188232421875,0.364108145236969
smollm2_360m_base,capital:0,capital,qa,27,947.7125244140625,199.8219451904297,0.4042152762413025
smollm2_360m_base,capital:0,capital,qa,28,1058.8509521484375,87.53158569335938,0.4652918875217438
smollm2_360m_base,capital:0,capital,qa,29,1198.6514892578125,68.78717041015625,0.5790532827377319
smollm2_360m_base,capital:0,capital,qa,30,1279.496826171875,96.99461364746094,0.6202508211135864
smollm2_360m_base,capital:0,capital,qa,31,56.12700271606445,157.0904998779297,0.7609919309616089
smollm2_360m_base,capital:0,capital,chat_template,0,51.655025482177734,4.795066833496094,0.07085567712783813
smollm2_360m_base,capital:0,capital,chat_template,1,71.45772552490234,18.37042999267578,0.08929744362831116
smollm2_360m_base,capital:0,capital,chat_template,2,80.69942474365234,10.686808586120605,0.11718226969242096
smollm2_360m_base,capital:0,capital,chat_template,3,93.66302490234375,15.113747596740723,0.14134405553340912
smollm2_360m_base,capital:0,capital,chat_template,4,105.12606811523438,17.529436111450195,0.159012109041214
smollm2_360m_base,capital:0,capital,chat_template,5,115.91951751708984,13.778116226196289,0.15743407607078552
smollm2_360m_base,capital:0,capital,chat_template,6,126.31428527832031,23.447908401489258,0.16982607543468475
smollm2_360m_base,capital:0,capital,chat_template,7,148.36753845214844,25.330507278442383,0.1923176497220993
smollm2_360m_base,capital:0,capital,chat_template,8,159.42767333984375,30.70330047607422,0.22630777955055237
smollm2_360m_base,capital:0,capital,chat_template,9,166.6062774658203,19.37911033630371,0.21015548706054688
smollm2_360m_base,capital:0,capital,chat_template,10,166.685302734375,14.653026580810547,0.17522558569908142
smollm2_360m_base,capital:0,capital,chat_template,11,177.66268920898438,20.77488136291504,0.18881236016750336
smollm2_360m_base,capital:0,capital,chat_template,12,182.85540771484375,21.494829177856445,0.1961173564195633
smollm2_360m_base,capital:0,capital,chat_template,13,191.4632568359375,22.49951934814453,0.19628417491912842
smollm2_360m_base,capital:0,capital,chat_template,14,210.8809051513672,30.2091007232666,0.19910232722759247
smollm2_360m_base,capital:0,capital,chat_template,15,218.68716430664062,25.516687393188477,0.19915321469306946
smollm2_360m_base,capital:0,capital,chat_template,16,242.75596618652344,36.502967834472656,0.21365825831890106
smollm2_360m_base,capital:0,capital,chat_template,17,268.6054992675781,44.79337692260742,0.23639218509197235
