model_name,fact_id,relation,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,3,84.36209869384766,22.733827590942383,0.1278083622455597
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,4,96.99565124511719,18.45703887939453,0.1513119637966156
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,5,117.1517333984375,29.39829444885254,0.16914840042591095
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,6,130.73886108398438,15.387638092041016,0.17132627964019775
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,7,147.38621520996094,27.546390533447266,0.19497545063495636
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,8,153.58706665039062,19.10061264038086,0.20429344475269318
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,9,163.58279418945312,16.701614379882812,0.2019716054201126
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,10,162.6558837890625,13.151719093322754,0.17247602343559265
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,11,183.84376525878906,15.298530578613281,0.18578074872493744
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,12,182.94061279296875,22.93445587158203,0.20452244579792023
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,13,183.41574096679688,26.82250213623047,0.19191256165504456
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,14,190.58547973632812,31.32744789123535,0.19127890467643738
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,15,213.41073608398438,37.68441390991211,0.20665884017944336
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,16,236.60365295410156,36.17088317871094,0.20828743278980255
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,17,250.4686737060547,33.91636276245117,0.20938798785209656
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,18,257.794189453125,40.576377868652344,0.21176716685295105
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,19,288.60400390625,31.956266403198242,0.23525552451610565
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,20,289.2193908691406,33.22354507446289,0.2600966989994049
