model_name,fact_id,relation,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
gemma_270m_base,capital:2,capital,chat_template,3,1852.1114501953125,15.396533012390137,0.23540014028549194
gemma_270m_base,capital:2,capital,chat_template,4,2378.574462890625,9.9058198928833,0.1950986683368683
gemma_270m_base,capital:2,capital,chat_template,5,3472.916259765625,17.392587661743164,0.15467111766338348
gemma_270m_base,capital:2,capital,chat_template,6,3728.17919921875,6.50735330581665,0.15779349207878113
gemma_270m_base,capital:2,capital,chat_template,7,5315.42138671875,16.369321823120117,0.16939331591129303
gemma_270m_base,capital:2,capital,chat_template,8,5706.31005859375,20.274967193603516,0.21155071258544922
gemma_270m_base,capital:2,capital,chat_template,9,6503.50634765625,11.551511764526367,0.15103968977928162
gemma_270m_base,capital:2,capital,chat_template,10,10790.8916015625,27.292879104614258,0.20584405958652496
gemma_270m_base,capital:2,capital,chat_template,11,11024.083984375,3.974043607711792,0.2158280462026596
gemma_270m_base,capital:2,capital,chat_template,12,14839.18359375,25.337387084960938,0.1657627373933792
gemma_270m_base,capital:2,capital,chat_template,13,18987.94140625,30.952024459838867,0.13054800033569336
gemma_270m_base,capital:2,capital,chat_template,14,23069.216796875,43.02389907836914,0.1346532702445984
gemma_270m_base,capital:2,capital,chat_template,15,26125.45703125,32.45477294921875,0.10118333250284195
gemma_270m_base,capital:2,capital,chat_template,16,36022.19140625,37.51444625854492,0.09120208024978638
gemma_270m_base,capital:2,capital,chat_template,17,89.13496398925781,12.606450080871582,0.11622681468725204
gemma_270m_base,capital:3,capital,raw_question,0,151.9962615966797,194.45814514160156,0.21957293152809143
gemma_270m_base,capital:3,capital,raw_question,1,1103.629638671875,99.40019226074219,0.18939027190208435
gemma_270m_base,capital:3,capital,raw_question,2,1276.655029296875,17.037837982177734,0.16781958937644958
gemma_270m_base,capital:3,capital,raw_question,3,1893.8994140625,13.320284843444824,0.2218174785375595
gemma_270m_base,capital:3,capital,raw_question,4,2169.453125,9.497701644897461,0.18010357022285461
gemma_270m_base,capital:3,capital,raw_question,5,2769.516357421875,17.762516021728516,0.14971652626991272
gemma_270m_base,capital:3,capital,raw_question,6,3640.8837890625,8.567251205444336,0.1665702760219574
gemma_270m_base,capital:3,capital,raw_question,7,5321.54541015625,18.142702102661133,0.18061797320842743
gemma_270m_base,capital:3,capital,raw_question,8,5645.64501953125,21.70627784729004,0.183853417634964
gemma_270m_base,capital:3,capital,raw_question,9,5946.15234375,13.879907608032227,0.14968246221542358
gemma_270m_base,capital:3,capital,raw_question,10,11289.90234375,29.803125381469727,0.205730602145195
gemma_270m_base,capital:3,capital,raw_question,11,11305.4462890625,4.057891368865967,0.19053611159324646
gemma_270m_base,capital:3,capital,raw_question,12,15629.1982421875,24.831418991088867,0.14909228682518005
gemma_270m_base,capital:3,capital,raw_question,13,18728.880859375,32.81761169433594,0.11474215984344482
gemma_270m_base,capital:3,capital,raw_question,14,21088.572265625,48.5949592590332,0.12109160423278809
gemma_270m_base,capital:3,capital,raw_question,15,22761.705078125,35.51604461669922,0.10542064905166626
gemma_270m_base,capital:3,capital,raw_question,16,31326.724609375,40.95055389404297,0.10029540956020355
gemma_270m_base,capital:3,capital,raw_question,17,85.85932159423828,12.535994529724121,0.12270493805408478
gemma_270m_base,capital:3,capital,declarative,0,125.43820190429688,152.8357696533203,0.1946350336074829
gemma_270m_base,capital:3,capital,declarative,1,927.446044921875,106.1550521850586,0.21835926175117493
gemma_270m_base,capital:3,capital,declarative,2,1218.03369140625,20.490724563598633,0.1919855773448944
gemma_270m_base,capital:3,capital,declarative,3,1714.3974609375,13.771795272827148,0.23217171430587769
gemma_270m_base,capital:3,capital,declarative,4,2489.046142578125,10.374332427978516,0.18807026743888855
gemma_270m_base,capital:3,capital,declarative,5,2888.3759765625,17.799922943115234,0.15229570865631104
gemma_270m_base,capital:3,capital,declarative,6,3814.5986328125,9.075228691101074,0.16771826148033142
gemma_270m_base,capital:3,capital,declarative,7,6332.0439453125,18.353395462036133,0.1795412003993988
gemma_270m_base,capital:3,capital,declarative,8,5861.5517578125,20.363683700561523,0.16884174942970276
gemma_270m_base,capital:3,capital,declarative,9,6943.8427734375,17.14406967163086,0.1422273963689804
gemma_270m_base,capital:3,capital,declarative,10,9929.1875,29.765134811401367,0.18532854318618774
gemma_270m_base,capital:3,capital,declarative,11,11582.55078125,4.304109573364258,0.2068815976381302
gemma_270m_base,capital:3,capital,declarative,12,15383.6708984375,32.924102783203125,0.16246165335178375
gemma_270m_base,capital:3,capital,declarative,13,19923.322265625,29.447248458862305,0.13331858813762665
gemma_270m_base,capital:3,capital,declarative,14,24968.28515625,51.192543029785156,0.1246301606297493
gemma_270m_base,capital:3,capital,declarative,15,27919.587890625,36.87709426879883,0.10194425284862518
gemma_270m_base,capital:3,capital,declarative,16,34008.74609375,39.44736099243164,0.09631626307964325
gemma_270m_base,capital:3,capital,declarative,17,112.4749526977539,13.524351119995117,0.11599820852279663
gemma_270m_base,capital:3,capital,qa,0,113.56251525878906,139.32089233398438,0.25041353702545166
gemma_270m_base,capital:3,capital,qa,1,833.30029296875,157.3875732421875,0.23656676709651947
gemma_270m_base,capital:3,capital,qa,2,997.754150390625,23.708229064941406,0.19314846396446228
gemma_270m_base,capital:3,capital,qa,3,2297.53564453125,14.610451698303223,0.2375250607728958
gemma_270m_base,capital:3,capital,qa,4,1649.5794677734375,12.94668960571289,0.1954616755247116
gemma_270m_base,capital:3,capital,qa,5,3214.34326171875,17.01458740234375,0.1509157419204712
gemma_270m_base,capital:3,capital,qa,6,3671.763427734375,7.967101573944092,0.1478683054447174
gemma_270m_base,capital:3,capital,qa,7,5144.9716796875,17.191015243530273,0.15856793522834778
gemma_270m_base,capital:3,capital,qa,8,5163.45166015625,21.648452758789062,0.19276714324951172
gemma_270m_base,capital:3,capital,qa,9,5571.6318359375,16.67028045654297,0.14661476016044617
gemma_270m_base,capital:3,capital,qa,10,9882.4580078125,31.33409881591797,0.2053261399269104
gemma_270m_base,capital:3,capital,qa,11,10117.1923828125,4.625138759613037,0.20430755615234375
gemma_270m_base,capital:3,capital,qa,12,15013.9140625,29.906147003173828,0.16062410175800323
gemma_270m_base,capital:3,capital,qa,13,18367.796875,30.7545108795166,0.12235799431800842
gemma_270m_base,capital:3,capital,qa,14,22737.904296875,46.13655090332031,0.12263838946819305
gemma_270m_base,capital:3,capital,qa,15,25895.740234375,33.086124420166016,0.09815745055675507
gemma_270m_base,capital:3,capital,qa,16,35776.0859375,33.373939514160156,0.08915106952190399
gemma_270m_base,capital:3,capital,qa,17,90.07649230957031,11.951945304870605,0.10905351489782333
gemma_270m_base,capital:3,capital,chat_template,0,110.04344177246094,166.0096893310547,0.23186784982681274
gemma_270m_base,capital:3,capital,chat_template,1,797.7818603515625,109.88854217529297,0.21337202191352844
gemma_270m_base,capital:3,capital,chat_template,2,1074.164794921875,20.57253074645996,0.17507804930210114
gemma_270m_base,capital:3,capital,chat_template,3,1846.7860107421875,15.366935729980469,0.2354201376438141
gemma_270m_base,capital:3,capital,chat_template,4,2349.553466796875,9.873736381530762,0.1946050375699997
gemma_270m_base,capital:3,capital,chat_template,5,3473.38330078125,17.41314125061035,0.15520286560058594
gemma_270m_base,capital:3,capital,chat_template,6,3732.698974609375,6.309329509735107,0.15823422372341156
gemma_270m_base,capital:3,capital,chat_template,7,5289.935546875,16.541748046875,0.16877654194831848
gemma_270m_base,capital:3,capital,chat_template,8,5740.33740234375,20.41764259338379,0.21464809775352478
gemma_270m_base,capital:3,capital,chat_template,9,6509.06298828125,12.053192138671875,0.15367357432842255
gemma_270m_base,capital:3,capital,chat_template,10,10790.7119140625,27.286191940307617,0.2041090726852417
gemma_270m_base,capital:3,capital,chat_template,11,10951.90234375,4.009878158569336,0.21468248963356018
gemma_270m_base,capital:3,capital,chat_template,12,15110.5810546875,24.267004013061523,0.1658402681350708
gemma_270m_base,capital:3,capital,chat_template,13,18934.87109375,30.38250732421875,0.12936972081661224
gemma_270m_base,capital:3,capital,chat_template,14,23014.470703125,41.85257339477539,0.13785451650619507
gemma_270m_base,capital:3,capital,chat_template,15,26270.455078125,33.16014862060547,0.10307121276855469
gemma_270m_base,capital:3,capital,chat_template,16,36549.0,36.89505386352539,0.09160537272691727
gemma_270m_base,capital:3,capital,chat_template,17,93.38560485839844,11.893535614013672,0.11561614274978638
gemma_270m_base,official_language:0,official_language,raw_question,0,145.5239715576172,192.04815673828125,0.21233364939689636
